comment_text,date,url,sentiment
ﺑﻠﺤﺮﺍﻡ ﻻﻧﻲ ﻣﺘﻔﺮﺝ ,2017-11-06T12:56:19+0000 , https://graph.facebook.com/v2.11/134815143308923_610131025777330?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻛﻼﻙ ﺍﻟﺸﻴﺐ !!!!! ,2017-11-05T23:18:10+0000 , https://graph.facebook.com/v2.11/134815143308923_609868655803567?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
chouf 3ada haka star boudourou ,2017-11-06T15:51:11+0000 , https://graph.facebook.com/v2.11/134815143308923_609868655803567?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Service ma3jibnich bilwjouh ,2017-11-06T23:16:19+0000 , https://graph.facebook.com/v2.11/134815143308923_609845532472546?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺎﺃﺳﻄﻚ ,2017-11-05T20:56:15+0000 , https://graph.facebook.com/v2.11/134815143308923_609819365808496?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
3arŕrrrrr ,2017-11-05T18:02:42+0000 , https://graph.facebook.com/v2.11/134815143308923_609738305816602?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺷﻮﻑ ﻋﺎﺩ ﺍﻟﻬﺪﺭﺓ ﺍﻟﻜﺒﻴﺮﺓ . ﻛﺎﻥ ﺟﺎﺕ ﻃﺒﻴﺒﺔ ﺟﺮﺍﺣﺔ ﻭ ﺍﻻ ﻋﺎﻟﻤﺔ ﺫﺭﺓ ﻭ ﺍﻻ ﻣﺴﺘﻜﺸﻔﺔ ﻋﻠﻤﻴﺔ ﺭﺍﻫﻲ ﻣﻮﺵ ﻣﺸﻬﻮﺭﺓ ﻫﻜﺔ ,2017-11-04T18:35:31+0000 , https://graph.facebook.com/v2.11/134815143308923_609178475872585?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻤﺴﻄﻜﻢ ﻭﷲ ﻧﺎﺱ ﻳﻌﻠﻢ ﺑﻴﻬﺎ ﺭﺑﻲ ﻭﻧﺎﺱ ﺗﺎﻓﻬﺔ ﺑﺎﺗﻢ ﻣﻌﻨﻲ ﺍﻟﻜﻠﻤﺔ ﻳﻨﺎﺭﻱ ﻋﻠﻲ ﺗﻮﻧﺲ ,2017-11-02T18:58:17+0000 , https://graph.facebook.com/v2.11/134815143308923_608154052641694?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺣﺴﻴﺘﻚ ﻛﻲ ﺍﻡ ﺍﻟﺒﻮﻳﺎ ﻓﻲ ﺍﻟﺘﺼﻮﻳﺮﺓ ﻫﺎﺫﻱ 🐍🐙 ﻳﺎﻋﺔ ﻣﺤﻼﻙ ﻓﻲ ﺍﻟﻌﺎﺩﺓ ,2017-11-02T17:10:55+0000 , https://graph.facebook.com/v2.11/134815143308923_608099705980462?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻻﻉﻻﻗﺔ ﺑﺎﻟﻔﻦ ﻭﻻ ﺍﻟﺠﻤﺎﻝ ﺍﻟﻔﻦ ﻟﻄﻔﻲ ﺑﻮﺷﻨﺎﻕ ﻭﻱ ﺻﺎﺑﺮﺍﻟﺮﺑﺎﻋﻲ ﻭﻱ    ﺍﻟﺠﺰﺍﺋﺮ ,2017-11-01T14:06:57+0000 , https://graph.facebook.com/v2.11/134815143308923_607550542702045?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻧﻘﺺ ﻣﻦ ﺍﻟﻘﺤﺐ ﻳﺎ ﻋﻤﺎﺭﻩ ,2017-10-29T22:26:41+0000 , https://graph.facebook.com/v2.11/134815143308923_606054679518298?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺗﺎﻓﻬﺔ ﻭﷲ ﺗﺎﻓﻬﺔ ﻛﺎﻥ ﺗﺴﺨﺎﻝ ﺭﻭﺣﻚ ﺗﻌﻤﻞ ﻓﻲ ﺍﻟﻔﻦ ﺭﺍﻙ ﻏﺎﻟﻄﺔ ,2017-10-29T13:14:21+0000 , https://graph.facebook.com/v2.11/134815143308923_605914946198938?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺗﻌﻴﻒ ,2017-10-29T17:14:54+0000 , https://graph.facebook.com/v2.11/134815143308923_605914946198938?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻤﺴﻄﻜﻢ ,2017-10-28T14:55:35+0000 , https://graph.facebook.com/v2.11/134815143308923_605354046255028?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻤﺴﺘﻚ ,2017-10-28T12:29:43+0000 , https://graph.facebook.com/v2.11/134815143308923_605317806258652?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
tawa 12.33 mazelou 3inik manfou5in b noum !!! ,2017-10-27T11:33:36+0000 , https://graph.facebook.com/v2.11/134815143308923_604735036316929?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Ty bari ma5iybek ,2017-10-27T10:20:51+0000 , https://graph.facebook.com/v2.11/134815143308923_604701686320264?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Tnajem tne7i lunette w casquette rahou mafemech chams rak fi west m7all..brabi yezi bla tguo3ir ,2017-10-27T09:56:19+0000 , https://graph.facebook.com/v2.11/134815143308923_604684652988634?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻫﻬﻬﻬﻬﻪ ﻧﻬﺎﺭ ﻳﺘﻐﻄﻰ ﺷﻌﺮﻙ ﻳﺒﺎﻥ ﻋﻴﺒﻚ ﺗﻘﻮﻝ ﻣﻦ ﺍﻟﺰﻭﺍﺣﻒ ,2017-10-27T12:25:58+0000 , https://graph.facebook.com/v2.11/134815143308923_604671349656631?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Gdekch tefha ,2017-10-27T16:15:42+0000 , https://graph.facebook.com/v2.11/134815143308923_604412159682550?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺛﻌﻠﻮﺑﺔ ﺑﺄﻟﻮﺍﻥ ,2017-10-24T22:41:12+0000 , https://graph.facebook.com/v2.11/134815143308923_603318483125251?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
E7chem chwaya😡 ,2017-10-24T17:09:07+0000 , https://graph.facebook.com/v2.11/134815143308923_603194716470961?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻳﺨﻲ ﻛﻮﻣﻴﻚ ﻫﺬﺍ ﻭﻥ ﻳﻌﺪﻭ ﻓﻴﻪ ؟؟ ,2017-10-24T17:11:26+0000 , https://graph.facebook.com/v2.11/134815143308923_603194716470961?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
dsl mais j'aime pas ,2017-10-24T17:14:49+0000 , https://graph.facebook.com/v2.11/134815143308923_603194716470961?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
masta lasta ,2017-10-24T17:05:48+0000 , https://graph.facebook.com/v2.11/134815143308923_603187496471683?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Bari toubi 5ir lyoum wes3a 5odwa vi9a rabi mawejoud ,2017-10-24T18:43:33+0000 , https://graph.facebook.com/v2.11/134815143308923_603187496471683?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﺮﺟﻮﻟﻴﺎﻣﻨﺎﻝ ﺍﻟﻮﻙ ﺍﻣﺘﺎﻋﻚ ﺍﺣﻠﻮ ﺍﻣﺎ ﺍﻟﻐﻨﻴﺎ ﻣﺴﻂ ﻣﺎﺳﻂ ,2017-10-24T19:20:13+0000 , https://graph.facebook.com/v2.11/134815143308923_603187496471683?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Zéro ,2017-10-25T00:32:58+0000 , https://graph.facebook.com/v2.11/134815143308923_603187496471683?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻦ ﻭﻗﺘﺎﺵ ﺷﻜﻠﻲ ﺷﻜﻼ ﻧﻠﻌﺒﻮﻫﺎ ﺑﻠﻄﺮﻳﻘﺔ ﻫﺎﺫﻱ ﻛﻞ ﺷﻴﺊ ﻣﺼﺘﻮﻩ ,2017-10-24T08:05:47+0000 , https://graph.facebook.com/v2.11/134815143308923_602676136522819?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Hhhhhhh chey ibaki a5ert el fan fi tunis ,2017-10-27T18:05:37+0000 , https://graph.facebook.com/v2.11/134815143308923_602644709859295?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
hhhhh ch3arha t9oul souf na3ja ,2017-10-23T17:03:32+0000 , https://graph.facebook.com/v2.11/134815143308923_602568529866913?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻳﺎﺳﺮ ﻣﻘﺤﻮﻟﻪ 😁 ,2017-10-23T17:08:16+0000 , https://graph.facebook.com/v2.11/134815143308923_602568529866913?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
el5amja ,2017-10-23T17:11:19+0000 , https://graph.facebook.com/v2.11/134815143308923_602568529866913?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
gheneya aadia w maasta ,2017-10-23T10:19:36+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mala 7ala 5it m5ibh ,2017-10-23T12:03:25+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Doudou khir mnk ,2017-10-23T14:59:26+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
hhhhhh dirilina vidéo m3a doudou khir jhhhh ,2017-10-23T16:29:16+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
La8neya majet chey ,2017-10-23T18:05:15+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Blhi ki tnahi lmikyaj twali hala ,2017-10-23T19:38:40+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Methla al7isan hhhhhh ,2017-10-24T15:37:38+0000 , https://graph.facebook.com/v2.11/134815143308923_602396643217435?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻨﻴﻦ ﻧﺪﻭﺭ ﻓﻲ ﺍﻵﻛﺎﻱ ﻧﻠﻘﺎﻙ ﻗﺪﺍﻣﻲ!! ﺑﺮﻯ ﺃﺭﻗﺪ ,2017-10-22T21:26:27+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻳﺎﺳﺮ ﻣﻠﺒﺰﺓ ,2017-10-22T21:32:21+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺭﺍﻙ ﻋﻤﻠﺖ ﻟﻌﺎﺭ ,2017-10-22T21:39:27+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﺮﺷﺎ ﺑﻮﺗﻮﻛﺲ ﻭ ﺳﻴﻠﻴﻜﻮﻥ ﻭ ﻣﺎﻛﻴﺎﺝ ﻳﺎ ﺗﻮﻧﺲ ﻓﻲ ﺍﻟﻘﻠﺐ ﺑﺮﺑﻲ ﺩﻭﺵ ﺑﺎﻫﻲ ﻭ ﺍﻋﻄﻲ ﷲﻣﻘﺎﻭﻝ ﻛﻮﻧﺠﻲ ﻭﺍﻋﻤﻞ ﺳﻠﻔﻲ ,2017-10-22T21:41:37+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺗﻮﻧﺲ ﺍﻣﺜﺎﻟﻚ ﺭﺍﻫﻢ ﺣﻄﻮﻫﺎ ﻓﻠﻤﺰﺑﻠﺔ ﻣﺶ ﻓﻲ ﻗﻠﻘﻠﺐ ,2017-10-22T22:04:39+0000 , https://graph.facebook.com/v2.11/134815143308923_602176256572807?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻦ ﺍﺗﻔﻪ ﻣﺎ ﺭﻳﺖ ,2017-10-23T09:47:13+0000 , https://graph.facebook.com/v2.11/134815143308923_602154629908303?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻻ ﻓﻲ ﺍﻟﺤﻘﻴﻘﺔ ﺍﺑﺪﻋﺖ  ﺷﻨﻮﺍ ﻛﻠﻤﺎﺕ ﻭﺷﻨﻮﺍ ﻣﻌﺎﻧﻲ ﻭﺷﻨﻮﺍ ﺭﻗﻲ ﺣﺎﺟﺔ ﻫﺎﻳﻠﺔ ﻟﻠﺼﻐﻴﺮﺍﺕ ﺷﻜﻠﻲ ﺷﻜﻼ ﺣﺎﺟﺔ ﻛﻴﻒ ﺍﻟﺨﺮﺍﺀ ,2017-10-23T11:42:07+0000 , https://graph.facebook.com/v2.11/134815143308923_602154629908303?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mamestk ,2017-10-22T19:32:48+0000 , https://graph.facebook.com/v2.11/134815143308923_602123033244796?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺶ ﻳﺴﺮ ﻣﺴﻂ ,2017-10-22T23:05:31+0000 , https://graph.facebook.com/v2.11/134815143308923_602123033244796?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
"mta3 frou5 pffff bouhaliya mta3 wthni , ",2017-10-22T16:00:38+0000 , https://graph.facebook.com/v2.11/134815143308923_601870859936680?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺣﻠﻮ ﻋﻠﺨﺮ ﺑﺮﺍﻓﻮﻭﻭﻭ ,2017-10-21T21:09:43+0000 , https://graph.facebook.com/v2.11/134815143308923_601580653299034?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Ma5yeb mandhrek ,2017-10-21T21:11:33+0000 , https://graph.facebook.com/v2.11/134815143308923_601580653299034?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mamestk ,2017-10-22T19:32:48+0000 , https://graph.facebook.com/v2.11/134815143308923_602123033244796?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﺎ ﻓﻬﻤﺖ ﺷﻲﺀ ,2017-10-21T21:12:46+0000 , https://graph.facebook.com/v2.11/134815143308923_601580653299034?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻟﻤﻌﻨﻰ ﺍﻟﺤﻘﻴﻘﻲ ﻟﻜﻠﻤﺔ\nﻏﻮﺭﻳﻼ ,2017-10-21T21:01:34+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﺠﺎﻩ ﺭﺑﻲ ﺳﻜﺮﻭﻟﻬﺎ ﺍﻟﻜﻮﻧﺖ ﻣﺘﺎﻋﻬﺎ ﻫﺎ ﺍﻟﺰﺑﻠﺔ ,2017-10-21T21:05:03+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﻣﻴﺖ ﺷﺮ ,2017-10-21T21:27:46+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺑﻔﻔﻒ ﺭﺍﻛﻲ ﺗﻌﻴﻔﻲ ﻭﷲ ﻣﻦ ﺍﻟﺠﺰﺍﺋﺮ ﻏﻴﺮ ﻣﺮﺣﺐ ﺑﻚ ﻳﺎ ﻋﺎﻫﺮﺓ ,2017-10-21T21:30:37+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
5ayba ,2017-10-21T21:33:17+0000 , https://graph.facebook.com/v2.11/134815143308923_601557336634699?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺍﻟﻠﻄﻒ ﺗﺨﻮﻝ ,2017-10-21T21:08:51+0000 , https://graph.facebook.com/v2.11/134815143308923_601528796637553?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
ﺯﺡ ﻛﻨﺖ ﻣﺤﻼﻙ ﻋﻼﻩ ﻫﻜﺎ ﻣﻜﻴﺎﺟﻚ ﻭ ﺷﻌﺮﻙ؟؟؟؟ 😔😔 ,2017-10-21T19:52:30+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Y'a 8erda ma5yabha ,2017-10-21T19:52:43+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
Mala mander offfff ,2017-10-21T19:53:41+0000 , https://graph.facebook.com/v2.11/134815143308923_601541579969608?fields=comments&access_token=135633287132095|0418ebbb9a5f93168ff465e68a58a45e ,n
