date,comment_text,sentiment,url_source,empty_field
2017-10-23T18:26:54+0000,فوبيا النهضة أرهقتكِ كثيرا يا ست (6) الستات 😜,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480513855396509,
2017-10-23T18:28:26+0000,مدام ماهي سرقت انهضة شوفلنة الوثائق كيمية سامية عبو انت هبطلنة عل فيسبوك وحنى نعاونوك ونبرطاجيو,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480514885396406,
2017-10-23T18:41:06+0000,لا يأس مع الحياة,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480524478728780,
2017-10-23T18:42:24+0000,للاسف من تجربة فاسدة الى تجربة فاسدة. من الغنوشي الى الباجي,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480525352062026,
2017-10-23T18:42:26+0000,oui tout a fait,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480525385395356,
2017-10-23T18:42:33+0000,على أساس كنا نعطي القروض لصندوق النقد الدولي والبنك العالمي وفرع ناسا كان في صفاقس  للعقول الراقية,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480525532062008,
2017-10-23T18:44:10+0000,سرقوا ونهبوا؟ اعطينا  النهضة اش سرقت ونهبت؟ احشم على روحك البلاد ما نكبوها كان لمارك لكيفك... التجمع يحكم وانت تسب في النهضة...  ما أحقرقكم!! النهضة عمرها ما كانت ملائكة ولكنها انظف الف مرة من الوسخ لفي الحكم...,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480527252061836,
2017-10-23T18:44:33+0000,لولا انتخاب النهضة لما اكتشفنا اللوبيات التي تتحكم في البلاد و تقتسم خيراتها و لولا انتخاب النهضة لما اكتشفنا حقيقة اليسار المتصهين و إعلام العار و لولا انتخاب النهضة لما اكتشفنا أننا مجرد مستعمرة فرنسية و من يحكمون طيلة 60 سنة مجرد قناع و لما اكتشفنا أن هناك من هو مستعد أن يحرق البلاد بمن فيها أن ضاعت منه السلطة و لما اكتشفنا أن من يتغنون بالحداثة و التقدم و الديمقراطية هم أول من يكفر بها,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480527448728483,
2017-10-23T18:51:13+0000,انا توا وقت نشوفوا السبسي و ابنو نقول اي وضع كان أفضل النهضة او الانتهازي المرمي في احضانها !!!  المشكل اننا تعودنا على الرداءة و اليسر الذي ننتظره هو كارثة و مصيبة اقل مما نعيش . وينو السبسي و قفة المواطن يلي خدم عليها في حملتوا الانتخابية و انت كنت ذراعا لهذه الحملة صحيح انسحبتي بعد تحالفه مع النهضة لكنك كنت جزاء فاعلا في تواصل هذا الخراب لانك ايضا ساهمت في خداع التونسيين العاديين . 3  سنوات في حكم السبسي الذي ساهمت انت في وصوله للجم النهضة !!! اين وصلنا بمشورتك ؟,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480531332061428,
2017-10-23T18:57:17+0000,لا تكل و لا تمل فوبيا النهضة ههههههه بربي النهضة حاربتوها بالاعلام و الاضرابات و رغم كل شىء جابت مليوون صوت و هاي تحكم واصل,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480535085394386,
2017-10-23T19:00:46+0000,عدي هواري المختص في علم الاجتماع السياسي علق على فوز الجبهة الإسلامية سنة 1991في الجزائر بانه انحطاط خصيب régression féconde,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480537182060843,
2017-10-23T19:07:02+0000,el mochkla el kes zadet forghet wel 5ouf la tarja3 2011 kbiiiir,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480541388727089,
2017-10-23T19:11:52+0000,العهر فنون لكن لم عهرا كالذي تسوق له هذه القحبة الفة يوسف دكتورة الحجامة ليلى دجين,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480544335393461,
2017-10-23T19:12:30+0000,Klemek shih apres 6 buts mtee elahli taw taaref elli l etoile kif ennahdha hkeyetha fergha. Hhhhh,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480544682060093,
2017-10-23T19:28:43+0000,جميلة منك😃😊  لا تيأسوا 😅 ا Pas a ce point مزمرة علينا .. لكن,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480555112059050,
2017-10-23T19:36:48+0000,من الكي ياتي الشفاء,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480563135391581,
2017-10-23T19:59:29+0000,دخلنا مرحلة اليأس يا مدام,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480580408723187,
2017-10-23T20:14:52+0000,نسيت النداء يا مدام اوكي متفاهمين فيها النهضة اما زاده النداء طيحو عليهم في السرقة و التبوريب.,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480588872055674,
2017-10-23T20:17:03+0000,تجربة سيئة ...تَلِيهاَ تجربة أسوأ،  ثم تليها تجربة سيئة للغاية، في بلد يَصْنع السوءْ...,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480590062055555,
2017-10-23T20:41:57+0000,Laken enahda mahich bech etsayibna ken madamir la3bed w leblid 5atir nes na9men a3la kol chay,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480607192053842,
2017-10-23T21:15:02+0000,Bien dit,1,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480628315385063,
2017-10-23T21:20:06+0000,حيريلهم مواجعهم برشة جرذان موجودون,0,https://www.facebook.com/OlfaYoussef2/posts/1480505748730653?comment_id=1480631362051425,
42687.6611458333,olfa youssef كلّنا يخطئ فأين المشكل؟ ألفة يوسف ,1,https://t.co/nwqQQgqm0V,
42687.6077893519,لن تشعر بجمال الحياة إلا إذا كففت عن اعتبارها صراعا الآخر فيه عدو...واذا فهمت انها مسرحية الآخر فيها صاحب دور... ,1,https://t.co/nFVl1Ohtt7,
42687.3948842593,سمة مّا كنت دوما أجدها لدى الرّاحل محمود عبد العزيز... سواء أكان دوره دراميّا أم فكاهيّا أم آكشن...، فإنّ هناك...,1,https://t.co/1S7fQHYOVr,
42685.7019444444,"في بعض الولايات، الأمريكان اللي يعلّمو فينا في ""الدّيمقرايطيّة"" خارجين يتظاهرو ضدّ اختيار الشّعب الأمريكيّ... ",1,https://t.co/2Kt1VilH7r,
42684.4562962963,لا تنظر إلى نفسك وفق مرآة الآخر مهما يكن، فمرآة الآخر منكسرة دوما سواء جمّلتك أو قبّحتك... وحدها مرآة قلبك صقيلة لا تخطئ...,1,,
42683.7216087963,La société américaine est plus misogyne que raciste :p,0,,
42683.3454166667,يا إلهي كلينتون رحلت قبل الأسد ههه,1,,
42683.3141087963,جميل ان تستيقظ صباحا بتأكيد التحولات في العالم... مبروك لكلينتون صديقة الربيع العربي وباعثته... مبروك الثورجيين... ,1,https://t.co/9cgMqlCjl1,
42680.5868981482,فاصل لغوي: دعنا من الموقف مما أتاه العبدلي إزاء ضيف على بلادنا، ففي ذلك قراءات تختلف... ولكن ما لا اختلاف فيه ان... ,1,https://t.co/pE7t0f9HeV,
42678.962962963,شكرا لادارة الفايسبوك التي ارجعت لنا الصفحه بعد قيام اطراف نعرفها جيدا بقرصنتها ، غدا نعيد تقديم الاشراف للدكتوره... ,1,https://t.co/TM3Gg04UFH,
42665.6586921296,أدفع ضرائبي من أول يوم عمل، لكن لن أبذل أيّ مجهود إضافيّ، ولن أدعو إلى بذل أيّ مجهود إضافيّ ما لم يحاسَب من أفلس,1,https://t.co/oZq8imnHOU,
42663.7390509259,"A l'islam en colère, je préfère mon islam en couleurs :)",1,,
42663.6930787037,في مثل هذا اليوم منذ 5 سنوات: لن أنسى ما حييت احتفال «الحقوقي» المرزوقي بموت القدافي بتلك الطريقة الشنيعة..ومن..,0,https://t.co/aUUN3lA6SO,
42662.8074074074,العدل اساس العمران... كلنا مع تطبيق القوانين... طبقوا القوانين على من لا يدفع ضرائبه حتى لا تفلس الدولة...أجبروهم... ,0,https://t.co/CnnT6KxmYC,
42658.8297222222,من العبارات التي تستفزني ان اسمع شخصا يقول لاخر: قدّ ما عملت معاك...  عندما تفعل شيئا، افعله لانك مقتنع بانه ما..,0,https://t.co/DKlW7RpxN8,
42658.4473958333,من يتابعون هذه الصّفحة يلاحظون أنّ هناك مواقف تكرّرت ولم تتبدّل رغم ما نلناه من سبّ وشتم وقتها:  وعينا بأنّ... ,0,https://t.co/lmfVs9WZCE,
42658.3120138889,الشخص الوحيد الذي نبّه إلى ان سنة 2017 ستكون كارثية اقتصاديا هو السيد حسين الديماسي... تحية له على استقالته منذ... ,1,https://t.co/N5fba6Idvp,
42657.8414583334,الأمور عال العال :) ,1,https://t.co/Xa0nwZTnPo,
42657.7058217593,داعش اسلام غاضب...والنهضة اسلام منافق :-),0,,
42657.6543402778,ها الحكومة ما لقات كان الضّرائب والتّاكس والمجبى باش تسدّ النّقبة متاع الميزانيّة اللي لتوّ عاملين أرواحنا ما... ,0,https://t.co/AIEHokAXaU,
42657.4957638889,"J'ai adoré la dernière pub de Ooreedoo. Bien qu'inspirée de la technique utilisée par la série «Bref», elle... ",1,https://t.co/j1NK0VlBU8,
42655.4277546296,لحل مشكل الصناديق الاجتماعية حلا جذريا، اقترح قتل كل المتقاعدين والمتقاعدات... ولحل مشكل البطالة يمكن قتل كل... ,1,https://t.co/U67zN223Wo,
42654.4834837963,اه، لو حكموا على كل من يعنّفون زوجاتهم وابناءهم وتلاميذهم بمثل او نصف ما حكموا به على المرأة المذنبة في سيدي..,0,https://t.co/ZBLr5EqkCg,
42654.3325694444,صباحكم فرح... أبعد الله تعالى عن طريقكم المنافقين والحاسدين والمفسدين...ونوّر طريقكم بالأمل والفلاح...آمين :-),1,,
42653.4213541667,سنة منذ فازت تونس بجائزة نوبل للسلام، ونحن نسير إلى الوراء لا إلى الأمام، برعاية شيخ تونس الهمام، ورئيس الوعود... ,0,https://t.co/LWbyRH2gJ6,
42652.6643865741,قريب صغيرة بين طبيب ودواء تلوّح في المائة دينار... احنا ماذا بينا ناقفو لتونس، أما احنا اشكون ياقف لنا؟ الله لا يمرّضكم :-),0,,
42652.4528587963,ما تفعله السعودية في اليمن هو إجرام...وهذا الإجرام رديف إجرام امريكا في العراق بيد جيشها ثم في سوريا بيد... ,0,https://t.co/FnObqNvrzw,
42648.6885300926,بعد ما عرّاو راس المواطن بزيادة الماء والضوء والاسعار والتاكس، توّ، بتنحية الفريب، باش يعرّيو المواطن بيدو :-),0,,
42645.5458101852,بعيدا عن السّجال والجدل..وبعيدا عن الخلط بين الرّسالة والمرسل، وبين الرّسول والبشر... ,1,https://t.co/LLfgKMfsvT,
42645.3156134259,هاجر الرسول من مكة منذ قرون...متى تهجر «أمته» الجهل والتعصب والعنف؟ عاما سعيدا رغم الأحزان...فلولا الأمل لما كان إنسان...,1,,
42643.5086458333,بدأت اشتغل سنة 1989 وكانت جرايتي، مثل جرايات الموظفين،تزداد كل سنة...ابتداء من الآن، وبفضل الربيع العربي، ستنقص.,0,https://t.co/LRJqhhoeeh,
42642.6449074074,لو كانت الأمطار تغسل القلوب بمثل ما تغسل الشّجر لما بقي في الكون حاقد...,0,,
42640.0315162037,"""ازدراء الأديان؟ التّطاول على الذّات الإلهيّة؟ - Outrage au divin , ou l'absurdité d'une",0,,
42639.6932175926,على هامش اغتيال ناهض حتّر رحمه الله...واستحضارا لذكرى عشرات ممّن قُتلوا من أجل فكرة... ,0,https://t.co/iRJkRFPBnR,
42638.9349421296,"""إسلام الرّوحانيّات Et si l'ingratitude était blasphème ,l'acceptation diadème"" : ",0,https://t.co/IB6qIVzfUi,
42638.3358564815,لا يحبّ النّاس الحديث في الموت رغم أنّه حقيقة وجوهر. يومك سعيد، فأنتم الحياة بوجهيها: الولادة والموت :) ,1,https://t.co/k92TJ4fxaP,
42636.6165277778,مؤسف جدا أنه بعد ستين سنة استقلالا، لا تستطيع الطرقات استيعاب مياه مطر يهطل ساعتين فحسب... ومؤسف أكثر أنه لا وجود..,0,https://t.co/aJj5JFBgbR,
42635.8798958333,هذه الصفحة مزيّفة لا علاقة لي بها. الرجاء الإبلاغ عنها Cette page est fausse. Prière la signaler.... ,0,https://t.co/LKDIsjtKog,
42635.6124074074,هذه الصفحة مزيّفة لا علاقة لي بها. الرجاء الإبلاغ عنها Cette page est fausse. Prière la signaler.... ,0,https://t.co/he6v51Hm23,
42635.4693981481,لمن لم يفهم بعد: نحن اليوم لسنا في وضع دكتاتوريّة ولا ديمقراطيّة...نحن في وضع الفوضى...ولكنّها ليست، كما أراد مموّلوها، خلاّقة...,0,,
42634.385474537,تونس/الجزائر تاريخ نضال وود وأخوة لن ينجح بعضهم في تدميره... هؤلاء «البعض» الذين يزعجهم قرب تجسم حل في ليبيا،... ,1,https://t.co/0A4RukVemx,
42632.9524884259,الله يهدي من يشاء Et si nous étions notre propre guide,0,https://t.co/v3BxZMl4uI,
42631.2826388889,أمريكا الحليف الرسمي لداعش عندما بدأت تشعر بالخطر الفعلي قصفت مباشرة مواقع الجيش السوري، رحم الله الشهداء منهم...... ,0,https://t.co/A7eWO54BgE,
42629.8102430556,اللحظة الوحيدة التي لا أندم فيها على انتخاب الباجي هي تلك التي أستمع فيها إلى المرزوقي :p,1,,
42629.3567013889,يبدو أن الفايسبوك هو الدولة الوحيدة القائمة الذات في تونس :-),1,,
42628.7812384259,بدأت بحجاب لبنات ال4 سنين ووصلت لخطوبة بنات ال12...ومندوب حماية الطفولة قال لك شبيه، بوها وأمها موافقين وما ثماش... ,0,https://t.co/uenw1FP9oS,
42627.8060648148,لا أملك في كل عودة مدرسية وجامعية إلا أن أتذكر جمع المعلمين والأساتذة الذين درّسوني، وصبروا على تسرّعي وأسئلتي...,1,https://t.co/fhEn2asUEG,
42625.3040046296,اجمل عيد اضحى في حياتي امضيته في الحج، وحدي في عرفة بعيدة عن كل الناس، وحدي من الغد في طواف الإفاضة صباحا، ثم عدت... ,1,https://t.co/25A7p5wd1o,
42621.5262037037,هذا مقال أِؤجّله من زمان لكن حان وقته.  كم أكره التّقسيمات الثّنائيّة المسطّحة الّتي فرضها علينا البعض:...,0,https://t.co/f00OfFSOUb',
42621.4627893519,الحمد لله، عدنا بعد محاولات القرصنة ورغم محاولات إخماد الصّوت... هم، الخوانجيّة، أعداء الفنّ والحياة... ,1,https://t.co/sCc8lxZfJx,
42617.5771412037,وسيذكر التاريخ أن شعبا في 2016 ما زالت اغلب مشاكله متصلة بما يفعله الآخرون باجسادهم...في حين أن أغلب رجاله يعانون...,0,https://t.co/sAtFEmiIUZ,
42615.4390972222,العودة المدرسية بعد أيام...التلاميذ يؤمون المدارس مكرهين بدل ان يؤموها فرحين... العالم حولنا يتطور وتعليمنا جامد.... ,0,https://t.co/K7je6BhYdW,
42615.3138310185,"قالت لها: ""انا نائبة""...وصدقت... وكم نوائب تنوء بحملها تونس...",0,,
42614.8665972222,لا تصدقوا كل من يبث النعرات الجهوية...تونس لنا جميعا، وليس من مدينة او قرية منها الا ويقطن فيها تونسيون من كل... ,1,https://t.co/LVYKR4EEBE,
2017-10-01T15:40:44+0000,ديمقراطية برويطة خلاتنا اتوانسا نتكلمو و انحلو فمنا اب كل حرية كنا اقبل مع بن على انحلو فمنا كان قدام دونتيست يعنى عندها امزية اعلينا ..ثانى حاجة ديمقراطية لازمها تمرين و وقت باش تتفهم على شعب عاش اكثر من 60 عام تحت استبدادا اوكى برقيبة اعمل حاجات حداثية الى تونس لكن بن على اقتل كل شىء ولهذا لازمنا تمرين و عادى الى صاير توى راهو مرحلة مخاض,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460382634076298,
2017-10-01T15:48:21+0000,تونس طول عمرها في حاجة لمسؤولين يطبقوا القانون قبل وتوا.,1,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460388247409070,
2017-10-01T15:50:35+0000,اللي عنده انتماء للوطن مايخلوش الامريكان ضروري يقعد ذيل لهم والذيول معدومين من الوطنيه يريدوا الفلوس والمناصب المفروض الشعب يحارب دواعش المناصب قبل دواعش الذبح,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460390307408864,
2017-10-01T16:00:44+0000,كثر الاجرام في عهد النهضة,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460397767408118,
2017-10-01T16:13:36+0000,نديلهم على عرفتك ليلى يا نكرة,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460409394073622,
2017-10-01T16:40:24+0000,الزطلة وحبوب الهلوسة اللي نحتولها العقوبات,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460429880738240,
2017-10-01T17:05:01+0000,يا كاتبة ليلى مالك ومال البرويطة .أليست مورد رزق لبعض الغلابى والمقهورين.ماهذا الإستهتار بدماء شهدائنا الأبرار لولاهم ماكنت تعبرين. ألست مدونة خطب الحلاقة,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460449400736288,
2017-10-01T17:53:03+0000,ماهو الباجي قال انو ماشي يرجع هيبة الدولة,1,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460486577399237,
2017-10-01T18:24:50+0000,الديمقراطية من صنع خيال الإنسان ، مهما كانت الديمقراطية حل للبعض لكنها لا تستطيع الإجابة في كل الكرة الأرضية ، الخالق لما أعطى قوانينه تنظم حياة الإنسان هو الأعلم بأن الإنسان غير قادر بتنظيم حياته الإجتماعية بنفسه ، الإسلام لا ينجح إلا بتطبيق شريعة الله,1,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460506714063890,
2017-10-01T18:27:50+0000,فمة اشكون يبرر و يقلك شوف الساعة الممرضين و الاطباء اش عملوا !!!! برجولية شيء يدوخ . توا فعلا احنا سنة 2017 ؟؟,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460508550730373,
2017-10-01T19:24:19+0000,"قد يقع هذا حتّى في البلدان التي""شبعت ديمقراطية"" و ربما كانت ردّة فعل خاصّة و لا دخل لتونس فيها أما تطبيق القانون فلا يحتاج الى قوّة و الضرب بيد من حديد من العهد البائد",1,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460540180727210,
2017-10-01T21:11:59+0000,في عهد بِنَ علي عشرات المرات يقع الاعتداء علي الأطباء و صاحبتك أخت بن علي ضربت شاف سرفيس بكف ... اما هذا كان في وقت العز يا ألفة .... اش ما دخل الديمقراطية في قضايا حق عام!!!,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460613230719905,
2017-10-01T21:20:10+0000,من مظاهر البرويطة ايضا حافظ السبسي يرشح في روحو على دائرة المانيا الي اصلا ما يعرفهاش فقط لاجل استكمال ما بداه ابوه من كذب وتحايل وسرق للشعب,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460616964052865,
2017-10-02T00:58:00+0000,choufou 7al m3alekleb essayba rAhom damrou lebled ..,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460729050708323,
2017-10-02T06:54:47+0000,يجب ان يقدم قانون في مجلس الشعب يقول علي عشر سنين اعدام كل مجرم كل موضف دولة مرتشي كل من نهب الدولة بعد ثورة البرويطة كل من يتهرب من الادات .... عشر سنين صارمة والى اصبحنا أفغانستان,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460910417356853,
2017-10-02T08:03:28+0000,شعوب العالم الثالث لا تحكم بالديمقراطية بل الدكتاتورية لانها شعوب لاتحترم الديمقراطية ولاتفهم معنى الحرية. .,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1460938840687344,
2017-10-02T10:13:22+0000,المشكلة في رأيي الي الناس اللي ترباو عالعصا و تشبعوا باخلاق العبيد و ثقافتهم و النخبة و انت جزء منها مسؤولة عن ذلك منشور فاشي بالمناسبة,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1461005460680682,
2017-10-02T19:35:40+0000,عمرك كامل مستانسة بالأمن يضرب في العباد حاول تستانس إنو حتى الشعب يضرب زادة . و حتى إنت تنجم تاكل طريحة في أي وقت . مشكلتك ان من يحموك من 90% مالشغب إلي يكره ريحتك . بالنسبة لي كي نشوفك يعني ما ثماش فيلم سينمائي في تونس 7 يعني يلزمتي نرقد . نكرهك من تلك الحقبة قبل ما نعرفك على حقيقتك بعد ثورة البرويطة المجيدة التي عراتكم حتى الملابس الداخلية نزعتهالكم . أنا في بقعتك نقعد نتمقعر على ثورة البرويطة التي حرمتك ان تكوني الطخانة الأولى في تونس .,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1461386690642559,
2017-10-03T09:29:31+0000,اعذروني ايها الناس فان القلب فيه مافيه .في كثير من الاحايين اشعر ان لدينا في هذه البلاد معضلة وهي ازمة المسؤول الذي يبدو في كثير من الاحيان لا مسؤولا وعلى ارجح الظن لدينا متمسءلون وليس مسؤولون .يعني كي تجي تشوف وتثبت تلقى المسؤولين هاذوما يعطلو في مصالح الناس ويعقدو الامور ومايقدمولكش الحل وقت الي لازم يقدموه ولي لازم يعملوه ما يعملوشو ولي ما لازمش يعملوه يعملوه وبتواطؤ، هاذا يخليني متاكد انو اختيار المسؤول في حد ذاتو فيه خلل ويبدو مقصود اختيار مسؤولين بعينهم باش في النهاية ما يقدموش حل للعباد لانو كي باش يبدى يلوجوا على الحلول ويقدموها للعباد سوف يحرجون الكثيرين وعلى راسهم الحكومة.وهاذا ما لازموش يصير.وما غير ما نحكو على النزاهة والشرف والامانة ونظافة اليد عند اغلب المسؤولين .القلة القليلة منهم اقصد الا من رحم نفسه من ذوي الضماءر الحرة هم الماسكون على الجمر بكلتا اياديهم.,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1461835463931015,
2017-10-08T00:03:15+0000,نعم للقوة لا للقمع هذه الدمقرطية الذي نريدها.,1,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1466074923507069,
2017-10-14T22:40:59+0000,ينعل ابوك وابو اصلك وابو امك ياكلبة ياخامجة ياوسخة يامتاع الماخور ياسوكارحية صار ثورة ماتت فيها شهداء تقلها برويطة ياوسخة تفوه عليك وعلى اصلك لو تونسية أصلية مكنتش تقول يا قارصة على الاقل تحترم الناس ليماتت سوى مواطنين أو عسكر أو شرطة ينعل ابوك وابو اصلك وابو امك ياكلبة وابو الباجي الكلب الشايب الوسخ الناتن الفاسق وزمرتو لكلاب,0,https://www.facebook.com/OlfaYoussef2/posts/1460378614076700?comment_id=1472506626197232,
2017-10-04T08:09:11+0000,صباحك وطن ... ستشرق الشمس يوما ما ...,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462644250516803,
2017-10-04T08:11:11+0000,لكن في فترة بن علي نجمو نكونو افضل لولا فساده و فساد بطانته و طحين مثقفيه ..…,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462645160516712,
2017-10-04T08:12:31+0000,"سؤال يستحقّ الردّ: ""هل تتكلّمين فعلا عن نفسك أنت أو تريدين نشر فكرة ما؟""",1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462645750516653,
2017-10-04T08:12:36+0000,اله يرحم والديك ما بردلي على قلبي كان إنتي,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462645790516649,
2017-10-04T08:13:40+0000,آمييييييييييييييييييييييين بجاه هاالصباح المبروك.,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462646310516597,
2017-10-04T08:14:29+0000,ألا أتذكر أن اللحم كان بعشرة ألاف كان في التسعينات,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462646547183240,
2017-10-04T08:15:19+0000,المهم خبز. و ماء و بن على لا كان نعرف الجملة هاذي شكون قالها و الله منحرقوا من كرارزوا...,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462646943849867,
2017-10-04T08:15:25+0000,امين,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462647007183194,
2017-10-04T08:17:04+0000,7atta a7na ma93adilna kén dou3a !,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462647897183105,
2017-10-04T08:17:46+0000,امين يا ربي ، البلاد دخلوها في حيط,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462648567183038,
2017-10-04T08:18:56+0000,لتوا مازلت تعبد في بن علي .المخلوع صفحة وطويناهها بحلوها ومرارها,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462649123849649,
2017-10-04T08:20:10+0000,bien sur !! maintenant la tunisie est détruit !!,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462649637182931,
2017-10-04T08:25:08+0000,امين يا رب العالمين,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462651727182722,
2017-10-04T08:30:09+0000,foul bilkammoun,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462653957182499,
2017-10-04T08:30:59+0000,اهم شئ هو الأمن لي كان في تونس,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462654430515785,
2017-10-04T08:31:13+0000,امين,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462654523849109,
2017-10-04T08:33:09+0000,les tunisiens et specialement les tunisiens ne peuvent etre gouvernés qu'a coups de baton,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462655330515695,
2017-10-04T08:36:12+0000,Tanmia 5 % Oui ama fi sousse w monastir,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462656573848904,
2017-10-04T08:43:25+0000,oui mais expliques comment nous supportons sans réagir cette mise à mort du pays????? éclairez moi mme je ne comprends plus,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462660017181893,
2017-10-04T08:52:52+0000,Wallah shih kol chay khriss kan chnouwa hadha,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462664177181477,
2017-10-04T08:53:28+0000,واقعية دائماً ......ألفة يوسف .....صباحك زهور 💐 و ورود.,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462664420514786,
2017-10-04T09:01:34+0000,Aaaamin,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462668550514373,
2017-10-04T09:01:53+0000,دكتورة و أستاذة جامعية تمجد دكتاتور و لص أضاع على تونس عشرات السنين . من يحكمون الآن أليسوا ازلامه و تلامذته . المشكل فقط عندك أن الإسلاميين احرار,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462668677181027,
2017-10-04T09:02:42+0000,انت وحدك اشريتو 10 دينارات وحنى نشريو فيه 14 دينار قداش استبلاه لشعب والامن مستاتب وقتها إلي اربي نعجتين ايجيوه في اليل ويهزوهملو يا مدام عشت وقت بن علي الكل راو يزي من نفاق,0,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462669087180986,
2017-10-04T09:03:20+0000,I RESPECT YOU SO MUCH DEAR PROFESSOR OLFA.GOOD DAY.,1,https://www.facebook.com/OlfaYoussef2/posts/1462642170517011?comment_id=1462669397180955,
2017-12-31T12:10:16+0000,كل عام وانت متالقة.. كل عام وانت مبدعة,1,https://www.facebook.com/OlfaYoussef2/posts/1549634191817808?comment_id=1549636678484226,
