comment_text,emotion,date,url
ﺍﻟﺘﻴﻜﺎﻱ ﺯﺍﺩﺕ 50 ﻓﺮﻧﻚ ﻭ ﺍﻟﻜﺎﺭﺕ 200 ﻭﻫﻮ ﻳﻘﻠﻲ ﺷﺮﺟﻲ ﺗﺮﺑﺢ ﻛﻮﻧﻜﺘﻲ ﺗﺮﺑﺢ ﺑﺮﺍ ﻻ ﺗﺮﺑﺤﻚ,negative,2018-01-11T15:09:18+0000,https://www.facebook.com/298166859034_10155998334119035
حتى ناقاها لروحي وحتى تخليو فيه حاجة الفورفاي باش نخلتو نهديوه,negative,2018-01-11T13:17:02+0000,https://www.facebook.com/298166859034_10155998334119035
Famach pus orange blach,negative,2018-01-11T17:24:48+0000,https://www.facebook.com/298166859034_10155998334119035
Ok👍,positive,2018-01-11T17:29:33+0000,https://www.facebook.com/298166859034_10155998334119035
تي هو حتى نيمرويا ما نعرفوش كيف انجي باش انصب كارطة نطلب 123 باش يفكرني في النيمرو وديما ننساه...حتى هو كل شي ينسّي حتى في الاسم,negative,2018-01-10T19:14:13+0000,https://www.facebook.com/298166859034_10155996850994035
J'ai acheté en mois de décembre un smartphone Huawei de boutique orange  Bardo à 369 dinars et ils m'ont que ce pack contient puce bouj et dès la consommation de 5 dinars je bénéficie de 2 go internet le mois suivant. Le mois de janvier j'ai reçu. J'ai fait une réclamation au service client Orange mais ils m'ont informé que j'ai reçu le bonus de 2go au mois de décembre or j'ai rien reçu.est ce que de l'arnaque ?,negative,2018-01-11T09:47:07+0000,https://www.facebook.com/298166859034_10155996850994035
haha,positive,2018-01-10T19:19:29+0000,https://www.facebook.com/298166859034_10155996850994035
We😂,positive,2018-01-10T19:10:21+0000,https://www.facebook.com/298166859034_10155996850994035
ma famesh huawei mate 10 lite lel rebeh wala S8 !!! wala Iphone X dima bou dharouhh !,negative,2018-01-09T20:50:25+0000,https://www.facebook.com/298166859034_10155994451819035
"vous dises que le tirage et par défaut, mais oui le tirage et réglé par défaut de la classe sociale",negative,2018-01-09T19:45:28+0000,https://www.facebook.com/298166859034_10155994451819035
Kol marra in9oul aka7aw ma3adech incherek w kif al3eb imli7 in9ou tawa erba7 ama dima pas de chance avec orange,negative,2018-01-09T19:26:07+0000,https://www.facebook.com/298166859034_10155994451819035
السلام أورنج شاركت المرة السابقة وهاني عاودت بتام وإنشاءالله مربوحة ومبروك لكل المشاركين والفائزين,positive,2018-01-10T11:36:33+0000,https://www.facebook.com/298166859034_10155994451819035
El bled kolha tehaiel wekhedeb fama haja blech yebta filhabta welfehem yefhem,negative,2018-01-10T10:55:04+0000,https://www.facebook.com/298166859034_10155994451819035
والله العظيم تعطيو في الكادوات بالوجوه صحة ليكم واحنا منربحوش حتى شي عله,negative,2018-01-10T06:26:15+0000,https://www.facebook.com/298166859034_10155994451819035
بالهناء للي يربح زهورات عندي خمس سنين مربحت والو اه لو لعبت يا ذهر,negative,2018-01-09T23:31:39+0000,https://www.facebook.com/298166859034_10155994451819035
Kifach yareb7ou hadhou 😂😂😂 . Dima na3mel fi des commentaires wltaw la sodfet 😂😂,positive,2018-01-09T20:35:07+0000,https://www.facebook.com/298166859034_10155994451819035
Elkolkom tekdboe jayben wahda men andra wen wta3mle fi echhar kdb fikdeb,negative,2018-01-10T09:00:44+0000,https://www.facebook.com/298166859034_10155994451819035
Ta9rib ahna 9oudamna blaka ma chafounech soubhan.allah,negative,2018-01-09T19:39:29+0000,https://www.facebook.com/298166859034_10155994451819035
Wa9tech rabi ysahel w nbadel teliphouni 3la ydikom ya Orange,positive,2018-01-09T19:01:10+0000,https://www.facebook.com/298166859034_10155994451819035
عملت 100 كمنتار والطفلة هاذي عمري لا ريتها في كمنتار ملا كذب,negative,2018-01-09T20:10:21+0000,https://www.facebook.com/298166859034_10155994451819035
Merci  infiniment  orange  pour  le  cadeau  :*,positive,2018-01-11T15:27:47+0000,https://www.facebook.com/298166859034_10155994451819035
إن شاء الله نربح كيفهم,positive,2018-01-10T08:40:54+0000,https://www.facebook.com/298166859034_10155994451819035
KEN ENA MARBI7TICH MANA3RIFCH 3LECH HHHHH,negative,2018-01-10T11:21:35+0000,https://www.facebook.com/298166859034_10155994451819035
Chbeha li reb7et moch 3mla cmnt,negative,2018-01-09T22:56:52+0000,https://www.facebook.com/298166859034_10155994451819035
ربح بالوجوه يزي من كذيب,negative,2018-01-09T22:10:16+0000,https://www.facebook.com/298166859034_10155994451819035
انا عمري الكل نتمنى نربح معكم,positive,2018-01-11T19:05:04+0000,https://www.facebook.com/298166859034_10155994451819035
ياخي شبيهة الانترنت بادت تقص الشهر هذا كان الفيسوبك واليوتيوب المواقع الاخرى ماتحبش تدخل كان بالسيف ياخي بديتو تطبقو في حيادية الانترنت من تو انا بصراحة نخمم ياسر بش نقصها خلاص الواحد قاعد يدفع في 35 دينار وماحبيتش نعمل بونيس بالعاني بش ماتصيرليش مشاكل زي هذي معنتها العام اللي فات دافع 90 دينار زايدة ومن بعد يقصو عليك تصفح المواقع شنوا هذا ياخي,negative,2018-01-09T17:01:41+0000,https://www.facebook.com/298166859034_10155994016649035
Dima ncharek wala marra raba7touni🙍🙍🙍🙍,negative,2018-01-09T22:03:29+0000,https://www.facebook.com/298166859034_10155994451819035
الربح بالوجوه.......,negative,2018-01-10T05:58:22+0000,https://www.facebook.com/298166859034_10155994451819035
Slt brabi Ena sa3at yabda 3andy connexion fi talifoni w ki thelha mathebech tekhdem w waketha Ena mazelet ki amaletha,negative,2018-01-11T16:21:36+0000,https://www.facebook.com/298166859034_10155994016649035
orange belehi 3andi puce manarfch echkoun badali reseau radhali ooredoo tnjmchi traja3ohali orange reseau,positive,2018-01-09T17:48:19+0000,https://www.facebook.com/298166859034_10155994016649035
بلاهي نحب نسهلكم أنهو أحسن عرض في orange بلاهي,positive,2018-01-10T09:04:43+0000,https://www.facebook.com/298166859034_10155994016649035
"Kifeh nchouf poinet merci li 3andi 
Et merci 😀",positive,2018-01-09T16:54:23+0000,https://www.facebook.com/298166859034_10155994016649035
a5i makomch nawine trab7ouni,negative,2018-01-10T11:07:03+0000,https://www.facebook.com/298166859034_10155994016649035
Triste car j'ai pas gainer aucune chose avec Orange malgré que je suis client fidèle,negative,2018-01-08T19:09:24+0000,https://www.facebook.com/298166859034_10155991701199035
je me sens très triste car il y a des gens qui ne trouvent pas quoi manger au moment où il y a des gens qui disent qu'ils sont tristes car ils n'ont pas gagné un téléphone.,negative,2018-01-08T19:33:58+0000,https://www.facebook.com/298166859034_10155991701199035
Mazel fama flybox mta3 56d w 2 mois gratuit,positive,2018-01-09T12:22:49+0000,https://www.facebook.com/298166859034_10155991701199035
Perturbé,negative,2018-01-08T20:26:24+0000,https://www.facebook.com/298166859034_10155991701199035
je me sens très heureux :D :D,positive,2018-01-08T20:07:47+0000,https://www.facebook.com/298166859034_10155991701199035
Degouté,negative,2018-01-08T19:09:15+0000,https://www.facebook.com/298166859034_10155991701199035
Hyper bien,positive,2018-01-08T19:07:13+0000,https://www.facebook.com/298166859034_10155991701199035
Fatiguée 😑,positive,2018-01-08T21:06:18+0000,https://www.facebook.com/298166859034_10155991701199035
En colère,positive,2018-01-08T20:44:37+0000,https://www.facebook.com/298166859034_10155991701199035
N7eb orange,positive,2018-01-08T20:13:49+0000,https://www.facebook.com/298166859034_10155991701199035
حزين,negative,2018-01-08T19:15:36+0000,https://www.facebook.com/298166859034_10155991701199035
"أحلا جوا مع احلا اورنج
انشاء الله تربح معاك",negative,2018-01-10T10:00:14+0000,https://www.facebook.com/298166859034_10155991701199035
حتى واحد مخ موش نظيف,negative,2018-01-07T12:38:30+0000,https://www.facebook.com/298166859034_10155988577114035
حتى واحد منهم الكلهم حكايتهم فارغة😂😂😂,negative,2018-01-07T20:01:42+0000,https://www.facebook.com/298166859034_10155988577114035
Ta3ml mzeya kifch najm net7asl 3la morched l 7ourafe2 kalmt 1150 w manjmtch net7asel,negative,2018-01-08T13:30:52+0000,https://www.facebook.com/298166859034_10155988413404035
bellehi 3indi cle4g  post paye offre intense    kont  n5alles fi 25 dinar ..ba3d 3em  bdit  n5alles fi 20dt   taw 3indi akther min 3amin famma emkeniyya tar5ss akther el facture ??,positive,2018-01-07T12:28:41+0000,https://www.facebook.com/298166859034_10155988413404035
Orange mafamech convention m3a eda5liliya kima ooreedo,negative,2018-01-07T11:36:48+0000,https://www.facebook.com/298166859034_10155988413404035
Brabi orange fasrouli l'offre 3alami 9adech d9i9a l'Europe rani ma3ad fehma chy minha l'offre merci,positive,2018-01-07T11:12:54+0000,https://www.facebook.com/298166859034_10155988413404035
بجاه ربي  علاش السرقة ديما تعملولي فيها نصب كارتة ومن بعد تبدا تسرقولي منها لين توفا من غير منعمل بيها شي تبعثولي ميساجات وتهزو حقها من عندي علاش ومنحبش نعمل توناليتي تعملوهالي بالسيف ومنحبش العاب تعملولي اكسابت منغير منوافق افزح ربي يهديك يا اورونج,negative,2018-01-07T10:12:15+0000,https://www.facebook.com/298166859034_10155988413404035
Orange brabi n7eb nechri téléphone par facilité kifech 9olouli,positive,2018-01-07T11:04:57+0000,https://www.facebook.com/298166859034_10155988413404035
ماو اعطو شروطكم الكل كل شهر لازم ندفعو حتى يكمل العام,negative,2018-01-07T11:02:06+0000,https://www.facebook.com/298166859034_10155988413404035
سلام وقتاه تعلنو على الفائز في مسابقة الإموجي,positive,2018-01-07T10:30:20+0000,https://www.facebook.com/298166859034_10155988413404035
Disponible à boutique orange mednine?,positive,2018-01-07T10:02:51+0000,https://www.facebook.com/298166859034_10155988413404035
بلهي بش نسلك كي يبد لواحد يتذضلم فلبوتيك كيفاش يخو حقو,negative,2018-01-07T15:02:07+0000,https://www.facebook.com/298166859034_10155988413404035
كلو كذب كيف تمشي للمغازة ماتلقى حتى شي الدفع بالكامل,negative,2018-01-07T10:03:48+0000,https://www.facebook.com/298166859034_10155988413404035
حالتنا مزرية بعد ما والت التيكي ب 1250 و الكارطة ب 5700 و دبوزة القاز 7700 لا رحمة لا شفقة يسخايبونا نبيضو في الفلوس و زيد من هكة فورفي 225 MO ما إيشدش ساعة حتى باش ندبروا قاورية و نحجو من ها البلاد ما لقيناش كيفاه !!!!!,negative,2018-01-08T20:00:36+0000,https://www.facebook.com/298166859034_10155991701199035
شنو تحب تعرف شعورنا علاش وانت فلوسي اكل قداكم كسرتونا. 👏😉😉😂,negative,2018-01-09T04:35:16+0000,https://www.facebook.com/298166859034_10155991701199035
متغشش خاتر زدتو شوية في سوم الشحن كاركم زدو اكثر رانا لاباس علينا ومتوما زواولة,negative,2018-01-09T00:20:33+0000,https://www.facebook.com/298166859034_10155991701199035
احساسنا الي كثروتولها مالسارقة  في الانترنات ركم مرجتونا و مصلحة الحرفاء كي بيها كي بلاش,negative,2018-01-09T07:58:29+0000,https://www.facebook.com/298166859034_10155991701199035
Eni dima intaba3 fikom 3ala ill page w mareba7ete chay,negative,2018-01-08T19:13:32+0000,https://www.facebook.com/298166859034_10155991701199035
"Problème de connexion avec les sites internationaux en 4G !!! echnouwa  hedha! echnouwa ye5i Facebook, Youtube , twitter welbe9i ma3andenech el7a9??!!",negative,2018-01-09T18:10:08+0000,https://www.facebook.com/298166859034_10155990710899035
Ya5i chnia la7ya ser9a 3ini 3ink 3mlt abonement b 1 mois 750m 7atit carte b 5 d nrml tnt7l 3 d w ra8m hatha w 3ml abonment lflos 9a3ad tn9osli ya5i chnwa hatha ytsma????,negative,2018-01-08T14:39:00+0000,https://www.facebook.com/298166859034_10155990710899035
Proplème de connexion,negative,2018-01-11T19:25:59+0000,https://www.facebook.com/298166859034_10155990710899035
Normalement Orange ntouma hakeka tetsarfou m3ana fel les services el 7moum mte3kom,negative,2018-01-08T06:14:54+0000,https://www.facebook.com/298166859034_10155989329394035
Orange brabbi 2017 haw wfé w liltaw la b3athtouli télifoun elli rbe7tou fi octobre !!!!!!,negative,2018-01-07T19:08:40+0000,https://www.facebook.com/298166859034_10155989329394035
Brabi y'a orange talifouni chritou minandkom toi mn avril 2017 tecno-n9 yaki tnaha il film mtaou najem nji nbadlou.mazel andi garanti,negative,2018-01-10T12:46:52+0000,https://www.facebook.com/298166859034_10155989329394035
Ti wini les cadeaux wala trab7ou belm3aref,negative,2018-01-07T19:15:14+0000,https://www.facebook.com/298166859034_10155989329394035
بلاهي نحب نحي désabonnementتقص في فلوس كيف عودت صبيت,negative,2018-01-07T20:50:40+0000,https://www.facebook.com/298166859034_10155989329394035
ana dima ntaba3 fikom 3al bage w marbahtch,negative,2018-01-08T10:32:43+0000,https://www.facebook.com/298166859034_10155989329394035
We9tech trab7ouna cadeauyet Kima Télécom,negative,2018-01-07T19:28:58+0000,https://www.facebook.com/298166859034_10155989329394035
Yeki tamlou barcha moussebakat w baed nahna dima actif manerbhouch ??? Alesh,negative,2018-01-07T19:16:57+0000,https://www.facebook.com/298166859034_10155989329394035
Lé mouch s7i7,negative,2018-01-07T19:12:15+0000,https://www.facebook.com/298166859034_10155989329394035
brabi miselech wahed yejawebni kifech adsl we internet debit 8 matmachich hata gheniya moudetha 1mn,negative,2017-12-28T20:37:35+0000,https://www.facebook.com/858957884231798_1381640331963548
bravo à toute l'équipe rse d'orange tunisie. bonne continuation.,positive,2017-12-26T20:10:50+0000,https://www.facebook.com/858957884231798_1382550938539154
"merciiii orange tunisie, plus qu'un opérateur <3",positive,2017-12-25T18:33:16+0000,https://www.facebook.com/858957884231798_1381753441952237
ya a7la orange,positive,2017-12-25T20:03:39+0000,https://www.facebook.com/858957884231798_1381753441952237
rabbi ytabbet ajrokom amiin,positive,2017-12-17T14:16:02+0000,https://www.facebook.com/858957884231798_1374646342662947
un grand merci à la direction et les bénévoles de la société orange tunisie d’avoir permis à ce rêve de se concrétiser  ◕‿◕,positive,2017-12-17T20:58:14+0000,https://www.facebook.com/858957884231798_1374646342662947
"3lech ma ta3mlouch kima haka fi gbili,3ana ness t7ib les formations hadhouma w 3ana des etudiants specialité developpement ,vous pouvez les encouragez,j'espere que vous faire comme ces informations à kebili",positive,2017-12-21T12:32:22+0000,https://www.facebook.com/858957884231798_1372019192925662
sa77a lihom,positive,2017-12-14T18:23:04+0000,https://www.facebook.com/858957884231798_1372190219575226
مرحبا بالضيوف,positive,2017-12-14T18:07:35+0000,https://www.facebook.com/858957884231798_1372190219575226
rabi m3akom,positive,2017-12-14T18:45:12+0000,https://www.facebook.com/858957884231798_1372190219575226
bravo orange pour vos action,positive,2017-12-10T18:07:30+0000,https://www.facebook.com/858957884231798_1368435673284014
bravooo,positive,2017-12-10T18:07:45+0000,https://www.facebook.com/858957884231798_1368435673284014
stoppp 🙋,negative,2017-12-10T19:04:05+0000,https://www.facebook.com/858957884231798_1368435673284014
arrête,negative,2017-12-10T18:23:10+0000,https://www.facebook.com/858957884231798_1368435673284014
stoooop,negative,2017-12-10T18:22:53+0000,https://www.facebook.com/858957884231798_1368435673284014
bravo ❤❤,positive,2017-12-10T18:08:00+0000,https://www.facebook.com/858957884231798_1368435673284014
orange l'opérateur lwahid li 5amem fl mra vraiment bravo,positive,2017-12-10T20:24:27+0000,https://www.facebook.com/858957884231798_1368435673284014
ya5i chbikoum yassr  tsr9o   n3adi  internt 750 ta3toun8 ken 700 mch lmara lawla hadhi w nhl fi fb ctt w ki nkaml nsakrr el donne   w matsdch htaa  5 jour  nrmal ya5iii,negative,2017-03-03T23:43:43+0000,https://www.facebook.com/311980625515053_1244867905559649
le changement d'offre zeda n'est pas gratuit ana je change ya3melli solde insuffisant,negative,2016-12-24T09:26:54+0000,https://www.facebook.com/311980625515053_1228196610560112
ffff ti hia 750 mo min ghir la nitfarej  video la chay ma3dech tfoutli nharin berasmi yesser tbadel service orange wallah 3an9arib bye  juste nkamil bonus mta3i,negative,2017-01-26T01:50:03+0000,https://www.facebook.com/311980625515053_1228196610560112
"brabi kifeh na3ml désactiver lel crédit internet ,walet tet3adeli automatiquement",negative,2017-10-15T17:05:13+0000,https://www.facebook.com/311980625515053_1228196610560112
زعام كان في شرجي و تنحيو في الدينارات للعباد،و الريزو متاعكم ما جاء شي,negative,2016-06-21T09:11:23+0000,https://www.facebook.com/311980625515053_1052426964803745
"#سيب_الأنترنات
#نحن_عرب_لكن_لسنا_أغبياء
#شباب_تونس_ضد_الفساد
#المساوات_و_التخفيض_في_سعر_عروض_الإنترنت
#إلغاء_الإشهارات_الغبية_و_المضللة_و_الكاذبة
#ثورة_المعلوماتية
#إرجاع_عروض_الإنترنت_الا_محدود
#إلغاء_التعامل_بالمغابايت_و_إستبلاه_الحريف
#التحسين_من_جودة_الخدمة
#كشف_ملفات_الفساد_داخل_الهيئة_الوطنية_للإتصالات

تتمثّل مطالبنا في 9 نقاط :
• التخفيض في الاسعار المرتفعة مقارنة بالأسعار العالميّة.
• الغاء كل الاعلانات الكاذبة و الانتهازية .
•إلغاء بما يعرف بــ “bridage”
• تحسين خدمات ما بعد البيع خاصة الدعم التقني.
•تحسين شروط العقد بين المزود و الحريف
•ترميم البنية التحتية المتهالكة و التكثيف من حملات الصيانة
•ضمان حدّ أدنى من جودة الخدمة سواءا لل 3g/4g أو ال adsl
•فتح ملف ال ping و مزيد العمل على تحسينه
•الغاء البيع المشروط لخطوط الهاتف القار",negative,2016-07-12T19:45:09+0000,https://www.facebook.com/311980625515053_1052426964803745
مالاخر و عالاخر سرقتوني في دينار تو تو مزال سخون,negative,2016-11-22T17:50:56+0000,https://www.facebook.com/311980625515053_1052426964803745
تو صبيت دينار اللطف مشا ذاب من غير شي بربي علاش ردو عليا,negative,2016-11-22T17:55:36+0000,https://www.facebook.com/311980625515053_797254796987631
"on est bi1 d'accord orange harbet b ""ex tunisiana"" mais la seule remarque: pr avoir votre service clientele on doit attendre meme 30mn et parfois on raccroche sans avoir un conseiller en ligne...  ",negative,2014-09-24T20:55:54+0000,https://www.facebook.com/311980625515053_758057034240741
<3,positive,2014-10-21T17:29:32+0000,https://www.facebook.com/311980625515053_758057034240741
rod balkom orange rahi tosre9 fi solid w matfi9ouch bahom dima tfa9dou soled mta3kom w 8asstan ki totlob w ella ta3mil promo mta3 internet men *120# w ela promo 15 minut dima tfa9dou sooooooooooooooooooled,negative,2015-01-24T00:43:41+0000,https://www.facebook.com/311980625515053_758057034240741
donc solution a3mel pice orange w ooredoo w profity b les promos mt3 zouz :d,positive,2015-04-04T18:55:21+0000,https://www.facebook.com/311980625515053_758057034240741
* a verifier frais de srv client wella 50ml pour les deux operateurs  et 0.fb t9as 3a zouz ar5as offre orange b 36 w oredoo bv 42 forfait flexi 2jrs 500mo b 2dt  foredoo w 1dt b 200mo orange 500mo 1dt w 150mo b 500,negative,2015-04-04T18:57:13+0000,https://www.facebook.com/311980625515053_758057034240741
"je l'ai acheté une carte sim hier de la tunisie quatrième soir et m'a dit , fonctionnera dans la huitième heure de la nuit , mais n'a pas fonctionné jusqu'à aujourd'hui ??",negative,2015-07-19T13:12:07+0000,https://www.facebook.com/311980625515053_758057034240741
fourfait 7 jours to93ed 1 jr forfait 30 jr to93ed même pas 6/7 jours ohh fadina yeser ser9a,negative,2016-08-18T08:30:02+0000,https://www.facebook.com/311980625515053_758057034240741
svp quelle est l'horere de travail des boutique orange,positive,2015-07-16T08:08:29+0000,https://www.facebook.com/311980625515053_616175861800070
s6 متاعي ويين هههههههههه,negative,2017-09-25T21:20:32+0000,https://www.facebook.com/726560464138522_1267655580029005
nokia 5 chritou min boutik ekher b 510. hhhhhh,negative,2017-09-26T09:34:23+0000,https://www.facebook.com/726560464138522_1267655580029005
espace orange 7 novembre hahahah,negative,2017-09-27T22:00:54+0000,https://www.facebook.com/726560464138522_1267655580029005
iloveyou oronge,positive,2017-10-04T20:03:33+0000,https://www.facebook.com/726560464138522_1267655580029005
"hhhhh iphone 6 maficho 32gb ;) 
sala7 a 5oya fih ken 
16/64/128 :d",negative,2016-12-29T17:15:03+0000,https://www.facebook.com/726560464138522_1027533607374538
fammma facilitee,positive,2016-08-31T20:57:59+0000,https://www.facebook.com/726560464138522_916143038513596
famech galaxy s4,negative,2016-09-01T20:21:48+0000,https://www.facebook.com/726560464138522_916143038513596
a7la jaw m3a a7la orange,positive,2018-01-12T14:02:38+0000,https://www.facebook.com/298166859034_10155999218699035
service el bortou9ala service fechel,negative,2018-01-12T14:01:56+0000,https://www.facebook.com/298166859034_10155999218699035
ti amo orange,positive,2018-01-12T14:01:43+0000,https://www.facebook.com/298166859034_10155999218699035
merciii orange dia mzahyetna,positive,2018-01-12T13:37:32+0000,https://www.facebook.com/298166859034_10155999218699035
b9itou ken ta7kiw 7atta entouma,negative,2018-01-12T14:02:18+0000,https://www.facebook.com/298166859034_10155999218699035
allah la traba7kem allah la tbarkelkem b9itou ken testaghnaw 3la dhhour zawéli,negative,2018-01-12T13:39:56+0000,https://www.facebook.com/298166859034_10155999218699035
service 0000000,negative,2018-01-12T13:40:21+0000,https://www.facebook.com/298166859034_10155999218699035
yeaaaah :*,positive,2018-01-11T18:27:41+0000,https://www.facebook.com/298166859034_10155999218699035
fechla orange aal hiit ken ser9a w cnx la 3ale9a raby yti7 fikem :p,negative,2018-01-12T13:38:58+0000,https://www.facebook.com/298166859034_10155999218699035
waaaw,positive,2018-01-11T18:39:41+0000,https://www.facebook.com/298166859034_10155999218699035
we9tech trab7ouna cadeauyet kima ooreedoo :p,negative,2018-01-11T22:06:12+0000,https://www.facebook.com/298166859034_10155999218699035
wa7dek orange :*,positive,2018-01-12T13:42:03+0000,https://www.facebook.com/298166859034_10155999218699035
orange ya fannena :*,positive,2018-01-12T13:37:21+0000,https://www.facebook.com/298166859034_10155999218699035
ma7lek orange <3,positive,2018-01-12T13:37:09+0000,https://www.facebook.com/298166859034_10155999218699035
c'bien,positive,2018-01-11T19:40:46+0000,https://www.facebook.com/298166859034_10155999218699035
أحلا جوا مع احلا اورنج,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10155999218699035
we hate you orange,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10155999218699035
Ama ser9a mawjoud 7ram 3likom 1dt tetekel ma4ir manetkalem beha jme3a 9aleba,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10155999218699035
Don't know ama walit win nsob 1dt n7awalha toul internet 5ater fi nharha nal9aha no9sset,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10155999218699035
Hey Orange ❤❤,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10155999218699035
أحلا جوا مع احلا اورنج,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
chbiha el clé dima mate5dimch ma tconectich reseau 7alaaa fi mannouba,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
reseaux te3eb,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
u r the best ... after TT and ooredoo ( mafamech cadeaux kima 3amlet telecom m3a jihed ? ),negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
ههههههههههه تدفع 1899 وزيد 200 دينار كل شهر على 24 شهر هاو قرض سيارة شعبية وبعد عام Apel ترزن التاليفون حقة حقة batterie,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Rezeau 5ayeb,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
meilleur réseau after oredoo :p,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Ne9esskom barcha 5edma Orange rakom fi 7ala 😡,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
W bech tet7asnou lezmkom t5admou jme3et l IA,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Orange ta7feouna w cht3awena yal b9rto9ala 😇😆😍,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
A raw3a,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Yekhi société mondiale kif orange w réseaux mte3kimm yesser faible c'est grave walahh :3,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
"Je viens de recharger mon clé 3g de 20 dinars et j'ai rien reçu sur mon tel , sachant que le numéro de mon clé est ajouté comme un de mes produits . et ce n'est pas la 1er fois .",negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
شكرا,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
روعة,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
béhin,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
L'offre internet te3hom ta7founin,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
ma7lekom,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
"orange chbikom dima tesr9ou , nsob 1000 mina tet9as mina",negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
chrit puce orange w ndemt,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
dima cnx dh3ifa bel orange :(,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
ser9a :(,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
ooreedoo 5ir 3likom,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Orange is the best,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
5eyba 😠,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Sometimes yes but sometimes no,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Raw3a,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
نحب نشارك معاكم,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
نحب نشارك معاكم فهموني بش نربح تاليفون,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
tekdhbou 3al 3bed moch 7ram 3likom,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
orange dima fl3aleli,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
orange dima mfar7etna :D merci orange <3,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
orange test7a9 ne9fou m3aha hhhhhhhhhh,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
orange ya mdaw5ethom :D,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
a3az offre 3and orange ;),positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
orange the best in tunisia <3,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Hey orange mak ta7founa 9oul l Wafa lintouma mat4achachtouch 3a les cmtaires w t5admouha ba3ed 3andkom :p,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
NHEB NIRBAH,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
amane orange je suis une cliente chez vous inhibe nirbahe mara im3akom telephone 😉😉🤗😘,positive,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
Wen nsob flous ine7iw 500mil 3leh n7eb na7eha wala 5alini nbadel le puc,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
نحب نفهم توة علاش تزيدوا فاللايت نمشي باش نصب دينار يقلي لا ماعادش تصب من 1500 و انت طالعة و لا زيد ب 1700 !! عملتو العار,negative,2018-01-11T22:05:00+0000,https://www.facebook.com/298166859034_10156001130379035
