comment_text,sentiment,date,source_url
Balti number one,positive,2018-01-01,https://www.youtube.com/watch?v=nL2ds7grpT0
.. yab9a el castro a9wa rappeuur,positive,2018-01-01,https://www.youtube.com/watch?v=nL2ds7grpT0
samayra wa7dou!!!,positive,2017-12-22,https://www.youtube.com/watch?v=qRzzq8kTS2o
i love the bagpipe music,positive,2017-11-17,https://www.youtube.com/watch?v=qRzzq8kTS2o
brvooooooooooo.samir??????,positive,2017-11-12,https://www.youtube.com/watch?v=qRzzq8kTS2o
ena n7eb Karim w ha4eka 3lech n7esou afthel we7ed fehom,positive,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
Bassem a7sen commedine,positive,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
Amine rak beeeeeeessil barcha w blech bik kenit tkoun 5ir mala tafah w mounefi9 pfffff....,negative,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
8:15 tfol r9ad???????? w tofla 9aymeto?? a ce point kobyy??????????,negative,2018-01-01,https://www.youtube.com/watch?v=REnQOtihR6o
Raw3a,positive,2017-08-28,https://www.youtube.com/watch?v=vlZPiGQRPns
bravo latisia,positive,2017-12-31,https://www.youtube.com/watch?v=xeLE7qCUBZc
hhhhh llla marym ma t3rfch les kabare  7ata twns sd9o ya far5a hhhhh 9adch kathb,negative,2017-12-30,https://www.youtube.com/watch?v=xeLE7qCUBZc
I love Laetitia!... She is the best  :),positive,2017-12-29,https://www.youtube.com/watch?v=xeLE7qCUBZc
Vive letisya,positive,2017-12-28,https://www.youtube.com/watch?v=xeLE7qCUBZc
w lo5ra hal rousiiya ach mhazha lel jcc sama7ni,negative,2017-12-26,https://www.youtube.com/watch?v=xeLE7qCUBZc
tjibou lbarrania bech yetmanykou alina? nchalah labess !,negative,2017-12-23,https://www.youtube.com/watch?v=xeLE7qCUBZc
Yakhi hala yakhi n'importe quoi,negative,2017-12-21,https://www.youtube.com/watch?v=xeLE7qCUBZc
hhhhh mala bakhsa,negative,2017-12-18,https://www.youtube.com/watch?v=xeLE7qCUBZc
Ma7leha bent na3ima ljeni,positive,2017-12-28,https://www.youtube.com/watch?v=y5UrbejNIck
mahlah baalouch,positive,2017-12-25,https://www.youtube.com/watch?v=y5UrbejNIck
Anmouuuut a3la a tensiyat,positive,2017-12-25,https://www.youtube.com/watch?v=y5UrbejNIck
akther wa7da n7ebha ????,positive,2017-12-23,https://www.youtube.com/watch?v=y5UrbejNIck
yezi ba3louch tu exagere pas ya7liiiiiiliiiiiii ya7liiiliii 3al fr,negative,2017-12-22,https://www.youtube.com/watch?v=y5UrbejNIck
yecer yecer jadoura ya oumaima w5ayty,negative,2017-12-22,https://www.youtube.com/watch?v=y5UrbejNIck
Yaa chkun ytfakker fatuma taa chufli hal choo ki kebret fisaa heyya mahlhaa???,positive,2017-12-22,https://www.youtube.com/watch?v=y5UrbejNIck
hhhhhhhhhhhh bjadha hadhi wella tfadlek ???????  m3alem ba3louch,positive,2017-12-28,https://www.youtube.com/watch?v=y5IdbDzFvWQ
Tfou 3la twanssa,negative,2017-12-29,https://www.youtube.com/watch?v=nCpBaDhGyLM
Walahi homa sa2louha o hiya jawibit bnaya fi imkaniyatha bich tichri sabat akik wala tosrif akik hiya 7ora flousha,positive,2017-12-26,https://www.youtube.com/watch?v=GLxFqKawmO0
top meryam nhabak,positive,2017-12-23,https://www.youtube.com/watch?v=GLxFqKawmO0
dima tehki kan bel flous ya3tik falous yon9oblek 3inek,negative,2017-12-14,https://www.youtube.com/watch?v=GLxFqKawmO0
blhi 9olha 3lch 3mla Ro7ak haka fama 3abid mal9tach Bach tachro 5obas wanti tosraf fi 5OO dinar fi nahr wal sabit yali 7 malin yamchi wa7do wala yotalb,negative,2017-12-05,https://www.youtube.com/watch?v=GLxFqKawmO0
Mnin jebtoha el bitchez mariem hedheya,negative,2017-12-04,https://www.youtube.com/watch?v=GLxFqKawmO0
Gamra band bravo,positive,2018-01-01,https://www.youtube.com/watch?v=_M3prCVnLGg
J'aime la qualité des invités j'espère que ça continuera ??,positive,2017-12-19,https://www.youtube.com/watch?v=_M3prCVnLGg
Ena 3amla langue des signes w 9rani abed mon3em yaser mtrobi w calme 3alekher ya hasra,positive,2017-12-16,https://www.youtube.com/watch?v=_M3prCVnLGg
Bonne continuation Bravo a la chanteuse de la fin j ai adoré,positive,2017-12-16,https://www.youtube.com/watch?v=_M3prCVnLGg
abdelli comme d'habitude bon continuation,positive,2017-12-16,https://www.youtube.com/watch?v=_M3prCVnLGg
We ya3tikoum sa7a. Walit netfarej kan fi abdelli show. We jiboulna nes tahki 3al histoire tunis,positive,2017-12-15,https://www.youtube.com/watch?v=_M3prCVnLGg
kolchy yetsalla7 ken el monteur t7essou yesser te3eb.. en + fahmouhom les jeux meloul mch wa9tha,negative,2017-12-15,https://www.youtube.com/watch?v=_M3prCVnLGg
un tres bon choix d'invités,positive,2017-12-15,https://www.youtube.com/watch?v=_M3prCVnLGg
a333333333     khiiiiiiit,negative,2017-12-28,https://www.youtube.com/watch?v=7o_JogolYt4
7laa 3ebdelii wa7laa chowwtime rabi iwaf9ek ??,positive,2017-12-25,https://www.youtube.com/watch?v=7o_JogolYt4
Lotfi lm3alm,positive,2017-12-20,https://www.youtube.com/watch?v=7o_JogolYt4
barnemej kolou m9aled 3ala \"the tonight show ta3 Jimmy fallon,negative,2017-12-16,https://www.youtube.com/watch?v=7o_JogolYt4
Bonne continuation lotfi. Emissione parfaite tres simpatique..animation formidabile.. tres professionel barcha techwi9..w tchedd lmouchèhed..,positive,2017-12-15,https://www.youtube.com/watch?v=7o_JogolYt4
Ya rabi kadech mahleeeeeeek Bravo!,positive,2017-12-15,https://www.youtube.com/watch?v=7o_JogolYt4
lotfiiiiiiiiiii m3aleeeeeeeeeeeeeem,positive,2017-12-15,https://www.youtube.com/watch?v=7o_JogolYt4
bravo \ngreat TV programme \nbig respect from great Britain,positive,2017-12-15,https://www.youtube.com/watch?v=7o_JogolYt4
sorrek mta3 wi4ni labes ahsin,negative,2017-12-15,https://www.youtube.com/watch?v=7o_JogolYt4
Je suis fier de toi m cousine,positive,2017-12-30,https://www.youtube.com/watch?v=TcsUHE_61mE
ma7leha lbattbouta 5amsa w5mis 3leha,positive,2017-12-30,https://www.youtube.com/watch?v=TcsUHE_61mE
J'ai une question et je voulais vraiment avoir une réponse :pourquoi on imite toujours les autres ? oui je parle de cette émission elle est totalement copiée de l'émission de jimmy Fallon !!!,negative,2017-12-30,https://www.youtube.com/watch?v=TcsUHE_61mE
Elle est énorme machaAllah je l'encourage entre jerbiyette ???,positive,2017-12-29,https://www.youtube.com/watch?v=TcsUHE_61mE
tres sympa :),positive,2017-12-29,https://www.youtube.com/watch?v=TcsUHE_61mE
C'est hyper marrant de regarder ça quand tu parle pas arabe parce que tu suis pas les phrases mais tu comprend quand même le sujet grâce à l'utilisation de vocabulaire français :),positive,2017-12-29,https://www.youtube.com/watch?v=TcsUHE_61mE
Elle repète toujours le même sketch ????,negative,2017-12-29,https://www.youtube.com/watch?v=TcsUHE_61mE
bint li asl ma tamilch kifik ya 3ahira,negative,2017-12-26,https://www.youtube.com/watch?v=qVGETacZYys
ya khamja bah oui mahich inas ilkol taki bi liklem izayed,negative,2017-12-26,https://www.youtube.com/watch?v=qVGETacZYys
Lotfi madhabik ma3adch ta7ki bel français kassartlou kraymou!,negative,2017-12-23,https://www.youtube.com/watch?v=qVGETacZYys
ma7léha,positive,2017-12-23,https://www.youtube.com/watch?v=qVGETacZYys
zolat e monteur des coupes mch f blasethom jemlaa zeda w les  liaison bin les scènes 5Aybin barsha,negative,2017-12-20,https://www.youtube.com/watch?v=qVGETacZYys
hhhh jaim boko lemession  ''' lotfiii bravo et bn continuation ''' 7alitttttttt lbarnamj,positive,2017-12-19,https://www.youtube.com/watch?v=qVGETacZYys
Jdr cette fille Top maram ???,positive,2017-12-17,https://www.youtube.com/watch?v=qVGETacZYys
lotfii maalem,positive,2017-12-17,https://www.youtube.com/watch?v=qVGETacZYys
Sanfour ya m3alam ?????,positive,2018-01-02,https://www.youtube.com/watch?v=Iewe9vZnE-Y
jeyeb laabed bech ttdha7ek laabed aalehom ?!!! 7ad mahou aamel menek ras meel  ya f9ir fi mokhek,negative,2018-01-02,https://www.youtube.com/watch?v=Iewe9vZnE-Y
rapou i5arajni men dinya yaaaser proooo,positive,2018-01-01,https://www.youtube.com/watch?v=Iewe9vZnE-Y
Menzeliano number 1,positive,2017-12-29,https://www.youtube.com/watch?v=Iewe9vZnE-Y
1 of the best rappers in Tunisia .. ??? big up !,positive,2017-12-25,https://www.youtube.com/watch?v=Iewe9vZnE-Y
Klay a9wa rapeur 3andou cha5sito w ma3labelou b 7ad ye3jebni baaaarcha,positive,2018-01-02,https://www.youtube.com/watch?v=lfltwD7QQHA
Klay ya m3thbhom ????,positive,2017-12-25,https://www.youtube.com/watch?v=lfltwD7QQHA
Klay rani m3ak w raw 3andk jmhour y7ebbk 3alle5r w mnhom ena na7fth ma7soub ghnak lkol bravo akther rappeur ye3jebni ????????ma t5af mn 7ad w wasel w yefarrejha rabi,positive,2017-12-23,https://www.youtube.com/watch?v=lfltwD7QQHA
b1 dit jamel,positive,2017-12-14,https://www.youtube.com/watch?v=tj0O6enSIFw
kamcha jahala w jbour w sat7eyin y3andou fi rajel mtha9ef mseken wlh ydha7kou,negative,2017-12-12,https://www.youtube.com/watch?v=tj0O6enSIFw
bravooo lotfii,positive,2017-12-10,https://www.youtube.com/watch?v=tj0O6enSIFw
ma7léhom zaa7 nmout 3lihom \u003c3 lmoumathlin héthouma wallahi twa7chthom 3ale5er,positive,2017-12-09,https://www.youtube.com/watch?v=tj0O6enSIFw
jamal wlh klemek s7i7,positive,2017-12-09,https://www.youtube.com/watch?v=tj0O6enSIFw
Ya3tikom sa77a. Jaw mizyan. Ama ynajem ykoun 5ir. Deja ya3jebni barsha barnamej jimmy fallon bahi elli t3amlet version tounsya. Ama la7etht lotfi mazelt mit3awed 3la korsi les invites de telle façon tes2el w tjaweb lol bn moch hekaka ama thyof ma7koush barsha. W bnesba ljamel klama ma39oul mayest7a9esh radet lfi3l mta3kom 7asb klamek mafamash tatyi7 9dar lthoyof !!!! N7abo nchofoh chay hatha. Appart ça bravo.,positive,2017-12-09,https://www.youtube.com/watch?v=tj0O6enSIFw
Bravo continue comme ça ??,positive,2017-12-22,https://www.youtube.com/watch?v=Los24EL7f5w
m3alem sa7bi keep up,positive,2017-12-18,https://www.youtube.com/watch?v=Los24EL7f5w
cadrage 5ayeb barcha,negative,2017-12-17,https://www.youtube.com/watch?v=Los24EL7f5w
Bravo,positive,2017-12-16,https://www.youtube.com/watch?v=Los24EL7f5w
Lotfi ekhdem a la rouhek w matejbedch siyedek kol wehed ya3ref 9adrou semi fehri m3almm w yab9a m3alemmmmm t7essou Hatta kif yahki classe w inti t3ayet w tgoul fiklem maset w 9bi7 w fibelk 9be7tek dhmar BN chance,negative,2017-12-16,https://www.youtube.com/watch?v=Los24EL7f5w
Bravo,positive,2017-12-16,https://www.youtube.com/watch?v=Los24EL7f5w
